canonical_station_uid,source_region,target_region,cell5,mae_out_minus_in,risk_class,p_safe,p_moderate,p_high,predicted_risk_class,recommendation
eur_ecad_01::13274,NEU,WCE,45_10,0.0862458920841526,moderate,0.00056840731250505,0.9990521589094279,0.0003794337780670355,moderate,adapt
eur_ecad_01::13276,MED,WCE,50_10,-0.0224576837259213,safe,0.9712432484377169,0.028226101472178893,0.0005306500901036581,safe,deploy
eur_ecad_01::13276,NEU,WCE,50_10,0.1007844380018463,moderate,0.007934370901699931,0.9897108756602175,0.002354753438082623,moderate,adapt
eur_ecad_01::13595,MED,WCE,50_5,-0.1052580511772229,safe,0.9324088799271754,0.06560322403868532,0.0019878960341390825,safe,deploy
eur_ecad_01::13595,NEU,WCE,50_5,0.0424780043564969,moderate,0.0019281505522419677,0.9977346332154343,0.0003372162323237796,moderate,adapt
eur_ecad_01::13596,MED,WCE,50_10,-0.0244872585783642,safe,0.9023911072389937,0.09654194169078881,0.001066951070217279,safe,deploy
eur_ecad_01::13596,NEU,WCE,50_10,0.0833145464680611,moderate,0.006804028728950672,0.9823250472936753,0.010870923977374006,moderate,adapt
eur_ecad_01::12647,MED,WCE,45_5,-0.1198657839212393,safe,0.8166261749878628,0.14531229286856992,0.03806153214356768,safe,deploy
eur_ecad_01::12647,NEU,WCE,45_5,0.0389919271437446,moderate,0.01877896587090613,0.9713214454392122,0.009899588689881793,moderate,adapt
eur_ecad_01::12648,MED,NEU,50_5,-0.0934599026377527,safe,0.9944968760383326,0.0051817800973901935,0.0003213438642770349,safe,deploy
eur_ecad_01::12648,WCE,NEU,50_5,-0.0169662364582885,safe,0.8192809162633425,0.18059990759983474,0.00011917613682218145,safe,deploy
eur_ecad_01::12649,MED,NEU,50_5,-0.0996837978214064,safe,0.9942538288338713,0.005424827301851456,0.0003213438642770349,safe,deploy
eur_ecad_01::12649,WCE,NEU,50_5,-0.0389111767508008,safe,0.8872936696599347,0.11249384568737003,0.00021248465269512926,safe,deploy
eur_ecad_01::12650,MED,WCE,50_5,-0.1557924104002057,safe,0.9311260602576371,0.06773149237293445,0.001142447369428176,safe,deploy
eur_ecad_01::12650,NEU,WCE,50_5,0.0454799829476963,moderate,0.02783868471843938,0.9721613152815604,0.0,moderate,adapt
eur_ecad_01::12568,MED,NEU,50_5,-0.1086240525558315,safe,0.994764004262205,0.004914651873517779,0.0003213438642770349,safe,deploy
eur_ecad_01::12568,WCE,NEU,50_5,-0.0636996714624591,safe,0.8391204624096096,0.16036450904463806,0.00051502854575258,safe,deploy
eur_ecad_01::12569,MED,WCE,45_10,-0.0506779536893673,safe,0.8768481814572583,0.12209805681113825,0.0010537617316034146,safe,deploy
eur_ecad_01::12569,NEU,WCE,45_10,0.0618530372940564,moderate,0.007238646069112875,0.9910739297381308,0.001687424192756217,moderate,adapt
eur_ecad_01::12570,MED,WCE,50_10,-0.0134167828722944,safe,0.9115807697891597,0.08607261996681327,0.0023466102440268975,safe,deploy
eur_ecad_01::12570,NEU,WCE,50_10,0.0938424943143929,moderate,0.007781335927934604,0.9891989507701021,0.0030197133019633643,moderate,adapt
eur_ecad_01::12571,MED,WCE,50_10,-0.0463630698379473,safe,0.5956865243038107,0.3780524617699698,0.02626101392621939,safe,deploy
eur_ecad_01::12571,NEU,WCE,50_10,0.0578569777938957,moderate,0.03071253001936081,0.9643874738586682,0.004899996121971372,moderate,adapt
eur_ecad_01::4064,MED,WCE,45_10,0.0625699724991539,moderate,0.5918126926406694,0.403138414477475,0.005048892881855487,safe,deploy
eur_ecad_01::4064,NEU,WCE,45_10,0.1079782839821348,moderate,0.009950319913857482,0.9830610931907204,0.006988586895421905,moderate,adapt
eur_ecad_01::4067,MED,WCE,45_10,-0.0612472812501798,safe,0.9829530387497604,0.01701101111067312,3.5950139566816586e-05,safe,deploy
eur_ecad_01::4067,NEU,WCE,45_10,0.0845739591617404,moderate,0.0019474208134736596,0.9980525791865261,0.0,moderate,adapt
eur_ecad_01::13686,MED,WCE,50_10,-0.0595462452934807,safe,0.968749590670292,0.0304705544221271,0.0007798549075803894,safe,deploy
eur_ecad_01::13686,NEU,WCE,50_10,0.0872631057574757,moderate,0.00044481707204177957,0.999288645378287,0.00026653754967108557,moderate,adapt
eur_ecad_01::13687,MED,WCE,50_10,-0.0266603923743726,safe,0.7141884628186849,0.28417539876361475,0.0016361384177006456,safe,deploy
eur_ecad_01::13687,NEU,WCE,50_10,0.1040284061428851,moderate,0.012136498189695076,0.9577950594049953,0.0300684424053099,moderate,adapt
eur_ecad_01::13688,MED,WCE,50_5,-0.1206440197102582,safe,0.7684098626676468,0.22942237959517095,0.002167757737182362,safe,deploy
eur_ecad_01::13688,NEU,WCE,50_5,0.0477233224118887,moderate,0.0016549156802253067,0.9983450843197746,0.0,moderate,adapt
eur_ecad_01::13690,MED,WCE,50_10,-0.0516494154958833,safe,0.7865943687803532,0.20694944436741972,0.006456186852227561,safe,deploy
eur_ecad_01::13690,NEU,WCE,50_10,0.0741663902780254,moderate,0.005426748994098668,0.9734050109232997,0.021168240082601906,moderate,adapt
eur_ecad_01::11117,MED,NEU,65_10,-0.0684816004217996,safe,0.897131333842026,0.08646552335752512,0.016403142800449643,safe,deploy
eur_ecad_01::11117,WCE,NEU,65_10,0.0482159433997484,moderate,0.09302271614654303,0.8987567946401811,0.008220489213276254,moderate,adapt
eur_ecad_01::11119,MED,NEU,65_10,-0.0644848076104533,safe,0.8970347757580901,0.08361836233586172,0.019346861906048438,safe,deploy
eur_ecad_01::11119,WCE,NEU,65_10,0.022373190384064,moderate,0.16785119968520362,0.8238272906774834,0.008321509637313533,moderate,adapt
eur_ecad_01::13005,MED,WCE,45_10,-0.0066329045879167,safe,0.5742058670087011,0.3672767295101125,0.058517403481186316,safe,deploy
eur_ecad_01::13005,NEU,WCE,45_10,0.0679225898832034,moderate,0.06490602063305267,0.8790661233849617,0.05602785598198559,moderate,adapt
eur_ecad_01::13006,MED,WCE,45_10,0.0481656102435597,moderate,0.46539862719225594,0.5294633390836034,0.00513803372414039,moderate,deploy
eur_ecad_01::13006,NEU,WCE,45_10,0.09421026320073,moderate,0.003885798369923059,0.9943121182424303,0.001802083387646406,moderate,adapt
eur_ecad_01::13008,MED,WCE,45_10,0.1113708052777449,moderate,0.4703646892003912,0.4821985925578941,0.04743671824171436,moderate,deploy
eur_ecad_01::13008,NEU,WCE,45_10,0.1146498502554633,moderate,0.11634466440672314,0.805053555648492,0.07860177994478487,moderate,adapt
eur_ecad_01::13009,MED,WCE,50_10,-0.0362654164809082,safe,0.628067669795203,0.36880094130703356,0.0031313888977629566,safe,deploy
eur_ecad_01::13009,NEU,WCE,50_10,0.0907492386598711,moderate,0.014187514532438815,0.9396786938621806,0.046133791605380774,moderate,adapt
eur_ecad_01::12651,MED,WCE,50_5,-0.0983586459931382,safe,0.9661330453028871,0.03324063207457141,0.0006263226225415834,safe,deploy
eur_ecad_01::12651,NEU,WCE,50_5,0.0694731603515155,moderate,0.014307923846364111,0.9835604164511194,0.0021316597025162532,moderate,adapt
eur_ecad_01::12652,MED,WCE,45_5,-0.0209932299750525,safe,0.4185954200200335,0.5659778877833371,0.015426692196629158,moderate,deploy
eur_ecad_01::12652,NEU,WCE,45_5,0.0724797122422495,moderate,0.00268794831683177,0.9952381677300662,0.002073883953101803,moderate,adapt
eur_ecad_01::12653,MED,WCE,50_5,-0.1084385667695104,safe,0.9302556065917881,0.06814964212870081,0.001594751279510982,safe,deploy
eur_ecad_01::12653,NEU,WCE,50_5,0.0267811156611212,moderate,0.019387581019119086,0.9806124189808811,0.0,moderate,adapt
eur_ecad_01::12654,MED,WCE,50_5,-0.1084385667695104,safe,0.9371261326366077,0.06136943417703519,0.0015044331863573364,safe,deploy
eur_ecad_01::12654,NEU,WCE,50_5,0.0267811156611212,moderate,0.020826836067796513,0.9791731639322035,0.0,moderate,adapt
eur_ecad_01::12655,MED,WCE,50_5,-0.0900457208738263,safe,0.8566696826362232,0.1428477213411166,0.00048259602265960077,safe,deploy
eur_ecad_01::12655,NEU,WCE,50_5,0.0331616832919561,moderate,0.0027881199224671464,0.9911095052440612,0.006102374833471176,moderate,adapt
eur_ecad_01::12265,MED,WCE,45_5,-0.0653425335426116,safe,0.7002583259939463,0.2620283041173044,0.03771336988875006,safe,deploy
eur_ecad_01::12265,NEU,WCE,45_5,0.0466655569786951,moderate,0.08599482852968056,0.8979696092191094,0.016035562251210306,moderate,adapt
eur_ecad_01::12268,MED,NEU,50_5,-0.1089755815031536,safe,0.9896464713319366,0.009060063216735954,0.0012934654513273422,safe,deploy
eur_ecad_01::12268,WCE,NEU,50_5,-0.0555324649808781,safe,0.6884780571851071,0.3109097603457273,0.0006121824691653594,safe,deploy
eur_ecad_01::12269,MED,NEU,50_5,-0.1065746831130742,safe,0.9966453275947724,0.0030333285409504264,0.0003213438642770349,safe,deploy
eur_ecad_01::12269,WCE,NEU,50_5,-0.0451508735132897,safe,0.9763320713572274,0.023361031773160984,0.000306896869611548,safe,deploy
eur_ecad_01::12270,MED,NEU,50_5,-0.1065746831130742,safe,0.9966453275947724,0.0030333285409504264,0.0003213438642770349,safe,deploy
eur_ecad_01::12270,WCE,NEU,50_5,-0.0451508735132897,safe,0.9763320713572274,0.023361031773160984,0.000306896869611548,safe,deploy
eur_ecad_01::13747,MED,NEU,50_5,-0.095694270677531,safe,0.9611210689814593,0.0350819627371799,0.0037969682813603287,safe,deploy
eur_ecad_01::13747,WCE,NEU,50_5,0.0016811856845091,moderate,0.40954538003430596,0.5872606550571566,0.00319396490853738,moderate,deploy
eur_ecad_01::13750,MED,WCE,50_5,-0.1032028967758513,safe,0.9637345641757674,0.035531958231515816,0.0007334775927160925,safe,deploy
eur_ecad_01::13750,NEU,WCE,50_5,0.0671273980893016,moderate,0.02253126156026529,0.976806538876734,0.0006621995630007281,moderate,adapt
eur_ecad_01::13751,MED,WCE,50_5,-0.1292782691073863,safe,0.9294396491633873,0.06844925862850512,0.002111092208107739,safe,deploy
eur_ecad_01::13751,NEU,WCE,50_5,0.0459706392240852,moderate,0.021127845267197694,0.9782099551698017,0.0006621995630007281,moderate,adapt
eur_ecad_01::13756,MED,WCE,45_10,0.0476100153272263,moderate,0.6144413320155662,0.3818065625340438,0.0037521054503901123,safe,deploy
eur_ecad_01::13756,NEU,WCE,45_10,0.1202336244266408,moderate,0.01761120451586638,0.9558104832459773,0.02657831223815605,moderate,adapt
eur_ecad_01::13757,MED,WCE,45_5,-0.1050370168115066,safe,0.9644672353290202,0.03522865853599903,0.00030410613498072555,safe,deploy
eur_ecad_01::13757,NEU,WCE,45_5,0.0712595956394031,moderate,0.0033265473052923717,0.995808717381372,0.0008647353133356703,moderate,adapt
eur_ecad_01::11166,MED,WCE,50_15,0.028752339131389,moderate,0.5991295624507765,0.38763427396707795,0.0132361635821458,safe,deploy
eur_ecad_01::11166,NEU,WCE,50_15,0.1232465297184313,moderate,0.025545388437111877,0.5543993264697279,0.42005528509315976,moderate,adapt
eur_ecad_01::11167,MED,WCE,50_15,0.0049648025585611,moderate,0.7433039523408329,0.25361340798562737,0.0030826396735398015,safe,deploy
eur_ecad_01::11167,NEU,WCE,50_15,0.1250295385015558,moderate,0.016903301004762016,0.8904459021034659,0.09265079689177273,moderate,adapt
eur_ecad_01::11168,MED,WCE,45_10,0.0272034073827565,moderate,0.9108905539468013,0.08865315326186723,0.00045629279133164,safe,deploy
eur_ecad_01::11168,NEU,WCE,45_10,0.1228393068626818,moderate,0.0014239426624258712,0.9972393255459924,0.0013367317915815747,moderate,adapt
eur_ecad_01::11169,MED,WCE,45_10,0.0297978522858111,moderate,0.9199737242655538,0.07990892462977661,0.00011735110467006987,safe,deploy
eur_ecad_01::11169,NEU,WCE,45_10,0.1478052336626372,high,0.005828867749379541,0.9780857050547711,0.016085427195849156,moderate,adapt
eur_ecad_01::11170,MED,WCE,45_10,0.026307442247822,moderate,0.8290665277653597,0.17034820169977521,0.0005852705348645409,safe,deploy
eur_ecad_01::11170,NEU,WCE,45_10,0.1260454783302895,moderate,0.0058832859757962,0.9627684072183988,0.03134830680580486,moderate,adapt
eur_ecad_01::12173,MED,WCE,50_10,-0.0170421544485788,safe,0.9158921978028828,0.08135909578650993,0.002748706410606911,safe,deploy
eur_ecad_01::12173,NEU,WCE,50_10,0.086435958811323,moderate,0.005538277640033342,0.9901582333319239,0.0043034890280427346,moderate,adapt
eur_ecad_01::12174,MED,WCE,45_10,0.0316293297886409,moderate,0.4874903011631542,0.5002629583173837,0.012246740519461924,moderate,deploy
eur_ecad_01::12174,NEU,WCE,45_10,0.0985665858849036,moderate,0.007523604935099664,0.9875796912004886,0.004896703864411517,moderate,adapt
eur_ecad_01::11063,WCE,MED,40_0,0.1072884535462956,moderate,0.0012019109633416008,0.11200406601614152,0.8867940230205179,high,retrain
eur_ecad_01::11063,NEU,MED,40_0,0.22389386759213,high,0.00042952332206456026,0.0006705880484117113,0.9988998886295235,high,retrain
eur_ecad_01::11068,WCE,MED,40_0,0.1420492832022217,high,0.000553325037746868,0.06563407825225367,0.9338125967099998,high,retrain
eur_ecad_01::11068,NEU,MED,40_0,0.2466176238018835,high,0.00010478408623002226,0.00020986056441026383,0.9996853553493595,high,retrain
eur_ecad_01::11071,WCE,MED,40_0,0.1052790757929451,moderate,0.0031734873048007766,0.09355458522594785,0.9032719274692519,high,retrain
eur_ecad_01::11071,NEU,MED,40_0,0.2149898858432588,high,0.0008726607490713605,0.003664893898065573,0.995462445352863,high,retrain
eur_ecad_01::13100,MED,WCE,50_10,-0.0234895939955492,safe,0.6741648919121906,0.322212487952098,0.0036226201357116715,safe,deploy
eur_ecad_01::13100,NEU,WCE,50_10,0.1157177269191831,moderate,0.010334937967443959,0.9533474459303313,0.036317616102225087,moderate,adapt
eur_ecad_01::13102,MED,WCE,45_5,-0.0560966612082314,safe,0.9725404978719794,0.02690772621940459,0.0005517759086158788,safe,deploy
eur_ecad_01::13102,NEU,WCE,45_5,0.0833807311298491,moderate,0.0002482568303577125,0.9995506867076163,0.00020105646202605947,moderate,adapt
eur_ecad_01::13103,MED,WCE,50_10,-0.0268866664082199,safe,0.9032484231072728,0.09579704036365368,0.0009545365290732099,safe,deploy
eur_ecad_01::13103,NEU,WCE,50_10,0.1007011282333278,moderate,0.005665100240121921,0.9928821289965347,0.001452770763343525,moderate,adapt
eur_ecad_01::13759,MED,WCE,50_10,-0.0495930319258501,safe,0.9652866001630652,0.03381248101763753,0.0009009188192970044,safe,deploy
eur_ecad_01::13759,NEU,WCE,50_10,0.0650982967296207,moderate,0.004772698763100773,0.9931020563477133,0.0021252448891860127,moderate,adapt
eur_ecad_01::13760,MED,WCE,50_10,-0.0209794499102238,safe,0.9688089727406707,0.030495263409321325,0.0006957638500076216,safe,deploy
eur_ecad_01::13760,NEU,WCE,50_10,0.0966872470510114,moderate,0.006617055512121284,0.9904530520051749,0.002929892482703997,moderate,adapt
eur_ecad_01::13761,MED,WCE,50_10,-0.0663800227860451,safe,0.6962133113970184,0.29971290233432807,0.0040737862686533784,safe,deploy
eur_ecad_01::13761,NEU,WCE,50_10,0.0759824029333411,moderate,0.01813257550822565,0.9688511938446648,0.01301623064710946,moderate,adapt
eur_ecad_01::13762,MED,WCE,50_10,-0.0745426172184551,safe,0.6962133113970184,0.29971290233432807,0.0040737862686533784,safe,deploy
eur_ecad_01::13762,NEU,WCE,50_10,0.0737854166035494,moderate,0.01813257550822565,0.9688511938446648,0.01301623064710946,moderate,adapt
eur_ecad_01::13763,MED,WCE,45_5,0.0193178109431668,moderate,0.2731463040670524,0.6996900389393486,0.027163656993598566,moderate,adapt
eur_ecad_01::13763,NEU,WCE,45_5,0.1067590061586858,moderate,0.004340208794698701,0.9867963738371911,0.008863417368110032,moderate,adapt
eur_ecad_01::14126,MED,WCE,50_5,-0.0630286418951402,safe,0.8781092148481062,0.12073647549775526,0.0011543096541387742,safe,deploy
eur_ecad_01::14126,NEU,WCE,50_5,0.0622548780460348,moderate,0.0069987800414760635,0.9918647695255164,0.0011364504330075265,moderate,adapt
eur_ecad_01::14127,MED,WCE,50_10,-0.0818485376052637,safe,0.9638019253928453,0.03576598571109201,0.0004320888960620504,safe,deploy
eur_ecad_01::14127,NEU,WCE,50_10,0.0633139021831232,moderate,0.002008222033634222,0.9974003316971858,0.0005914462691800132,moderate,adapt
eur_ecad_01::14128,MED,WCE,50_10,-0.073062307008183,safe,0.9767329312503155,0.022007759458893505,0.0012593092907906638,safe,deploy
eur_ecad_01::14128,NEU,WCE,50_10,0.0953992035588089,moderate,0.020045595191065087,0.9751002906243585,0.004854114184576442,moderate,adapt
eur_ecad_01::14129,MED,WCE,45_10,-0.0469100339746391,safe,0.9333416956495777,0.06640854121162294,0.0002497631387999062,safe,deploy
eur_ecad_01::14129,NEU,WCE,45_10,0.0751849147446894,moderate,0.0037430743281179047,0.9951065647959284,0.0011503608759536625,moderate,adapt
eur_ecad_01::14130,MED,WCE,45_5,0.0215004306867143,moderate,0.2791636698870327,0.7061163411836235,0.014719988929343284,moderate,adapt
eur_ecad_01::14130,NEU,WCE,45_5,0.1148372072696886,moderate,0.0016092095980865884,0.9911525011849489,0.007238289216964364,moderate,adapt
eur_ecad_01::14132,MED,WCE,50_5,-0.1307583060677744,safe,0.9372733302168479,0.0585302530468509,0.004196416736301419,safe,deploy
eur_ecad_01::14132,NEU,WCE,50_5,0.0316564558070919,moderate,0.023820429345623118,0.96818925463935,0.007990316015026692,moderate,adapt
eur_ecad_01::14133,MED,WCE,45_10,0.0123143618288623,moderate,0.7682399102956069,0.2310819591236312,0.0006781305807622599,safe,deploy
eur_ecad_01::14133,NEU,WCE,45_10,0.1075393360619632,moderate,0.0036251906474998167,0.9908738589688013,0.005500950383698613,moderate,adapt
eur_ecad_01::14134,MED,WCE,45_10,0.0248824454470253,moderate,0.8644506019539475,0.13551344790648623,3.5950139566816586e-05,safe,deploy
eur_ecad_01::14134,NEU,WCE,45_10,0.1175124147931927,moderate,0.002150443625959097,0.9978495563740407,0.0,moderate,adapt
eur_ecad_01::14135,MED,WCE,50_5,-0.0891974518715867,safe,0.9498969354658388,0.048624129988386854,0.0014789345457741482,safe,deploy
eur_ecad_01::14135,NEU,WCE,50_5,0.0370632309067571,moderate,0.05809686846554697,0.9417030525732321,0.00020007896122126693,moderate,adapt
eur_ecad_01::14137,MED,WCE,45_10,0.0214892862861151,moderate,0.5590437549417969,0.4328092875162846,0.008146957541917988,safe,deploy
eur_ecad_01::14137,NEU,WCE,45_10,0.1038255698807515,moderate,0.008168654295362602,0.986712295980243,0.005119049724394244,moderate,adapt
eur_ecad_01::12440,MED,WCE,50_5,-0.0801654088494046,safe,0.9451716434322165,0.052951117399740094,0.0018772391680432622,safe,deploy
eur_ecad_01::12440,NEU,WCE,50_5,0.0505988638843213,moderate,0.010448857696608117,0.9889074759428405,0.0006436663605515736,moderate,adapt
eur_ecad_01::12441,MED,NEU,50_5,-0.1031528329234641,safe,0.9952659234309399,0.004412732704782654,0.0003213438642770349,safe,deploy
eur_ecad_01::12441,WCE,NEU,50_5,-0.030806569223817,safe,0.7757455206827367,0.22404199466456837,0.00021248465269512926,safe,deploy
eur_ecad_01::12442,MED,NEU,50_5,-0.1098159989300797,safe,0.9879359616521296,0.010954184952960667,0.001109853394909758,safe,deploy
eur_ecad_01::12442,WCE,NEU,50_5,-0.0384791508189605,safe,0.8016924023758004,0.19779718250304473,0.0005104151211551879,safe,deploy
eur_ecad_01::12444,MED,WCE,50_10,-0.0282073681912682,safe,0.8033375520277969,0.19057238531834703,0.00609006265385629,safe,deploy
eur_ecad_01::12444,NEU,WCE,50_10,0.0800524729538136,moderate,0.015633931421427796,0.9622984944592736,0.022067574119298744,moderate,adapt
eur_ecad_01::13277,MED,WCE,50_10,-0.1201412686043452,safe,0.8200537996143917,0.15448785538715842,0.025458344998449487,safe,deploy
eur_ecad_01::13277,NEU,WCE,50_10,0.0338305096014015,moderate,0.060692226003412765,0.9369515067707216,0.002356267225865484,moderate,adapt
eur_ecad_01::13278,MED,WCE,50_10,-0.0134884026082424,safe,0.36179537490941227,0.6280891117996782,0.01011551329090925,moderate,adapt
eur_ecad_01::13278,NEU,WCE,50_10,0.0930947635227124,moderate,0.0057026751252705525,0.9869810434942141,0.007316281380515458,moderate,adapt
eur_ecad_01::13280,MED,WCE,50_5,-0.0518722840456944,safe,0.966338860947295,0.03312808376637354,0.0005330552863314435,safe,deploy
eur_ecad_01::13280,NEU,WCE,50_5,0.0875486570405255,moderate,0.02837271261053536,0.9669080083956179,0.004719278993846595,moderate,adapt
